tweet_text	target
indian army troops battle flood waters to rescue stranded people in kashmir #jobs #news #career #jobsila # http://t.co/ujbm8ei6ee	donations_volunteering
@pmoindia @chouhanshivraj @narendramodi @pti_news @aajtak  he has asked to help kashmiri student in flood situtation and see what he got	other_useful_info
death toll from floods in india, pakistan tops 400 http://t.co/l1nol8qbo7	affected_individuals
rt @jasmeenmanzoor: go nawaz go slogan raised in azadi kashmir ! as pm was addressing flood effected  people	other_useful_info
@shareef brothers pakistan don,t need metro buses and trains,,, pakistan needs dams ,,,, please make dams and save pakistan from floods	donations_volunteering
rt @shoyuwt: cooked #food being provided to #flood affected people in #pakistan, courtesy of #ummah welfare trust. http://t.co/kspxfvjyz3	donations_volunteering
more flood warnings in india and pakistan http://t.co/ky4z0jizfv	caution_advice
rt @afp: india-pakistan flood toll hits 400, thousands still stranded http://t.co/uhatwgvtym http://t.co/lviauhy2xr	affected_individuals
rt @peshawarkpk: shahbaz sharif beg all ppl to donate fr punjab flood effectees,bt he wont pay single penny frm his billion dollars investmâ€¦	donations_volunteering
rt @nitashakaul: state centre plugged ears when experts sounded alarm - #kashmir #floods #ecology http://t.co/6rpzu46m2g via @greaterkashmiâ€¦	caution_advice
rt @tan_tripathi: mla fund = public tax money rt â€œ@arvindkejriwal: all aap mlas to donate rs 20 lakh each for kashmir flood relief from theâ€¦	donations_volunteering
photo gallery: deadly floods sweep pakistan http://t.co/zzgcefskcr	affected_individuals
one lakh 30 thousand rescued from flood-ravaged jammu and kashmir: 10 latest developments: with rain having stopped and water beginni...	affected_individuals
embrace of social media aids flood victims in kashmir http://t.co/ifb1dqvf33	donations_volunteering
(#houston_0998) ap photos: thousands flee flood in india, pakistan: ap photos: thousands flee ... http://t.co/mviiq1u8yg (#houston_0998)	affected_individuals
#usaheadlines evacuation ordered as flood death toll rises in pakistan and india http://t.co/kjjw8vypw1	affected_individuals
rt @timesnow: 1225 villages affected by floods in jammu and kashmir: home minister rajnath singh #kashmirfloods	infrastructure_utilities
rt @sumitsaurabh: cant see any seculars,hurriyat ,yasin malik,arundhati,mahesh bhatt helping kashmir people during flood. may be they are dâ€¦	not_applicable
for those missing in kashmir floods, a helping hand from google: for the lakhs of people desperately scouring ... http://t.co/gyi82dl0jc	affected_individuals
rt @skandaveera: indian army saves 23000 kashmiris from floods. most of them would be back in business throwing stones at army and police. â€¦	affected_individuals
#india #news : kashmir's epic floods link india and pakistan in disaster - washington post (blog) http://t.co/mxaqcsh6fh via awakind	other_useful_info
photoalbum: #mqm @kkfpk flood relief activities in #lahore #punjab #pakistan http://t.co/wgoh0pevmp	donations_volunteering
rt @adgpi: flood relief update : 20000 + personnel rescued from jammu &amp; srinagar regions. #armyrescue #kashmirfloods	affected_individuals
rt @fifpakistan: #chiniot: cooked meal packing in progress for #flood victims of chiniot. #flood2014 #fifrelief http://t.co/hrlx6fpjcf	donations_volunteering
prime minister narendra modi announces special assistance of rs 1,000 crore to flood-affected jammu and kashmir.	donations_volunteering
i've just donated rs. 10 for kashmir flood relief through @hikeapp #hike4kashmir	donations_volunteering
#pakistan govt asks ndma to assess damages caused by floods - the express tribune: the express tribunegovt ask... http://t.co/nlvkotad0e	infrastructure_utilities
in jammu, safeguarding the border while braving the flood: five days of incessant rain in jammu and kashmir fo... http://t.co/8t7igo6cgy	other_useful_info
rt @zankrut: super rt! "india is ready to provide assistance to pak to deal with the flood-ravaged areas of pakistan-occupied kashmir" : @nâ€¦	donations_volunteering
rt @earthpicsx: millions of spiders climbed up into the trees to escape the rising flood waters in pakistan. this is how it looks. http://tâ€¦	affected_individuals
massive floods in jammu &amp; kashmir: here is how you can help: goonj has launched massive relief efforts for the... http://t.co/0ysepdawr6	donations_volunteering
rt @faizanlakhani: pictures: chief minister punjab @cmshehbaz meeting flood affected people in laliyan, chiniot district #pakistanfloods htâ€¦	other_useful_info
rt @svaradarajan: with morons like this, who needs separatists? sangh activists attack vc who called for help for kashmir flood victims httâ€¦	donations_volunteering
india pakistan flood toll passes 200 http://t.co/huc3ujwxq7	affected_individuals
rt @httweets: i assure people that the problem is not of j&amp;k alone, it's a national tragedy: pm #modi on kashmir floods	other_useful_info
#jhdar massive floods in jammu &amp; kashmir: here is how you can help goonj has launched massive relief effor... http://t.co/7rrgsglrlu #fb	donations_volunteering
rt @thepakistanarmy: #flood rescue mission...!!! the khakis doing best!  watan ki matti gawah rehna .. #pakarmy http://t.co/7vwe2a3i0l	affected_individuals
rt @economictimes: #kashmirfloods army continues with intensive rescue operations in flood-hit j&amp;k.   see here: http://t.co/my9umysvm7 httpâ€¦	donations_volunteering
rt @bablikaushal: #kashmirfloods sad to hear news abt kashmir flood situation- hope things get controlled soon-pray to almighty to save ourâ€¦	sympathy_prayers
rt @umairszaidi: "@nazranayusufzai: indian army rescues pakistani golf team from flood-hit srinagar: http://t.co/bcivhkrqro" our army is buâ€¦	affected_individuals
rt @tahir_usman786: #drqadri: #sharif brothers are responsible for the floods in punjab. #statusquovsoppressed #gocorruptiongo #greenrevoluâ€¦	other_useful_info
rt  sarwar naqvi (Ø±) 1derfulnaqvi : pm national flood relief fund in #pakistan  this was established since zab was in power every year pe...	donations_volunteering
india and pakistan floods kill nearly 300: landslides and flash floods triggered by heavy monsoon rains have k... http://t.co/0punprtdwz	affected_individuals
jammu and kashmir flood: nearly 150 killed, intense relief operations underway http://t.co/mnpfylnmxb (video)	affected_individuals
latest : jammu and kashmir floods live updates: army says it won't rest till everyone is ... - ind... http://t.co/szwugulboz #indiannews	caution_advice
video: anger at pakistan floods response http://t.co/3auibilm7f	other_useful_info
you don't need to be muslim to stand up for flood affected kashmir's,you just need to be human.	other_useful_info
rt @mehreenzahra: hafiz saeed, one of south asia's most dangerous militants, blames #india for devastating floods in #pakistan http://t.co/â€¦	other_useful_info
rt @ss_geography: 12 million people live in indian kashmir enduring terrible floods, 25 helicopters to rescue people &amp; deliver aid http://tâ€¦	affected_individuals
rt @ndtv: #kashmirfloods: united nations system stands ready to help india, pakistan http://t.co/dg5wgk2jla	donations_volunteering
rt @ndtv: #kashmirfloods: helpline numbers http://t.co/sytensrdb3 http://t.co/fdehnndlsw	other_useful_info
raging floods kill over 400 in pakistan, india http://t.co/pqhgfkhvfw	affected_individuals
rt @shahid_siddiqui: wrath of nature. it tells us how weak&amp; fragile we r.floods don't discriminate betweenhindus muslims pakistanis indiansâ€¦	other_useful_info
rt @officialmqm: album: #kkf relief activities for the #flood victims in #jhang #punjab http://t.co/l1ijdrvuyw #pakistani http://t.co/rhr1iâ€¦	donations_volunteering
rt @bharat_putra: jammu and kashmir: army rescues 11,000 people from floods, 100 columns deployed http://t.co/ewwegmjn4b via @dna	affected_individuals
rt @tan_tripathi: mla fund = public tax money rt â€œ@arvindkejriwal: all aap mlas to donate rs 20 lakh each for kashmir flood relief from theâ€¦	donations_volunteering
rt @lovemqm: #therightman altaf hussain once again appeals to postpone sit-in protest &amp; divert resources for flood rescue pakistan http://tâ€¦	other_useful_info
pti punjab issues 'white paper' on floods in punjab. -	other_useful_info
more than 200 people are thought to have died and tens of thousands left homeless from devastating floods in pakistan.	affected_individuals
rt @kmrheadlines: as #flood water recedes in srinagar, more bodies found . srinagar: nearly two weeks after jammu and #kashmir... http://t.â€¦	affected_individuals
rt @pakistannews: flood affects around 2 mln people across pakistan - kuwait news agency http://t.co/4ptmimgaka - #pakistan #floods	affected_individuals
rt @infonaija: india and pakistan floods kill nearly 300    http://t.co/wrefukklng	affected_individuals
uttarakhand government donates rs 10 crore for flood-hit jammu &amp; kashmir people: uttarakhand's resident commis... http://t.co/lc8innn6j9	donations_volunteering
prayers to everyone affected by floods in kashmir á½¤c	sympathy_prayers
rt @incindia: â€œ@airnewsalerts:congress deploys its one thousand youth volunteers in flood-hit jammu and kashmir to help in relief measures â€¦	donations_volunteering
rt @sarkar_swati: american civilians donated generously for flood relief in pakistan few years back. anti american sentiment subsided there?	donations_volunteering
rt @flameoftruth: ngos have set up medical relief camps across srinagar such as this one in sanat nagar #missionrahat kashmir floods http:/â€¦	donations_volunteering
@mubasherlucman rt: mangoes from pm done the damage in pakistan through flood for the sake of media diversion.@pakistaninewsn	other_useful_info
rt @bharat_putra: people who wish to help jammu &amp; kashmir flood victims can donate to rashtreeya swayamsevak sangh initiative below? http:/â€¦	donations_volunteering
rt @michaelkugelman: sobering stats behind #pakistan's floods: (1) 60% of its annual rainfall comes from monsoons (2) 1/3 of its forest covâ€¦	other_useful_info
rt @jamilahanan: west and isis getting ready to kill each other somewhere, whilst muslims are busy pulling muslims out of floods in kashmirâ€¦	other_useful_info
bsnl becomes lifeline of kashmir; first network to start functioning during the flood http://t.co/n9ejhiruwf	donations_volunteering
rt @pti_ki_tigress: lets play our part to help those affected by floods buy a naya pakistan shirt profits go towrds ikf for flood victims hâ€¦	donations_volunteering
pakistan and kashmir floods kill hundreds http://t.co/kvyigymkhp	affected_individuals
death toll from floods in india, pakistan reaches 400 http://t.co/j3vxca14jg http://t.co/3ykqw2pu1i	affected_individuals
the silver lining in the j&amp;k flood disaster is that the kashmiris may now realise the value of being part of india.	other_useful_info
@emma_cueto please support the flood victims https://t.co/xolerwppjn  #kashmirfloodrelief	donations_volunteering
kashmir floods: pm modi holds emergency meeting as lakhs still await help: with more than five lakh people sti... http://t.co/zntkcx4zw3	donations_volunteering
rt @global_defcon: the iaf has deployed mi-171v's to india's flood-ravaged northern  regions of jammu and kashmir http://t.co/ckoe9yun5n htâ€¦	donations_volunteering
rt @iamshaniera: our heart goes out to all those affected by the floods in pakistan. stay safe and strong we are praying for you @wasimakraâ€¦	sympathy_prayers
rt @unitedway: we've set up a recovery/rebuilding fund for #india flood in jammu &amp; kashmir. donate here: http://t.co/x1jnvxrlr1 http://t.coâ€¦	donations_volunteering
#breakingnews devastating floods in jammu &amp; kashmir: fears of epidemic loom large, rescue operations hit due to... http://t.co/ypmkhffj9n	other_useful_info
did kashmir 'abandon' its flood-hit people? http://t.co/ducmf336d5	other_useful_info
rt @omarsuleiman504: praying for my brothers and sisters affected by #pakistan floods. may allah have mercy on the dead and make it... httpâ€¦	sympathy_prayers
rt @ndtv: j&amp;k floods: connectivity between poonch, rajouri to be re-established today #kashmirfloods	infrastructure_utilities
rt @javedazizkhan: brotherhood ... #sikh flood victims in #kashmir being rescued, hosted by #muslims in a mosque photo via @aamiryatoo httpâ€¦	affected_individuals
rt @officialmqm: 2/2 put aside their differences and fighting till the torrential rains and floods stop:altaf hussain #pakistan #mqm   httpâ€¦	other_useful_info
video: bridge 'snapped in half' by floods: soldiers in indian-administered kashmir build a temporary bridge across the tawi river aft...	infrastructure_utilities
rt @ndtv: jayalalithaa announces rs 5 crore assistance to flood-hit kashmir http://t.co/q1uegfeqmu	donations_volunteering
army wonÂ’t spare any effort to help flood affectees: coas http://t.co/fnq4bad4ko #geonewspakistan	donations_volunteering
rt @shailesho: a kashmiri muslim flood victim on abp news appeals to pm modi to send the relief through indian army and not corrupt @abdullâ€¦	donations_volunteering
thousands missing in kashmir flood that killed 116 people http://t.co/izolcaezfo	affected_individuals
rt @abpnewstv: vice chancellor speaks for flood hit kashmiri students, ends up in hospital http://t.co/ywihgrkduc	other_useful_info
punjab flood dashboard.. !! another landmark achieved by @pitb_official  . do visit.. real time monitoring  http://t.co/kv5aqd8mux	other_useful_info
tripura donates rs 1 crore to flood-hit jammu and kashmir: the tripura government will contribute rs 1 crore f... http://t.co/9ot88cvztb	donations_volunteering
rt @fasiranjha: hats of to hamid mir and syed tallat hussain, discussing real issues of pakistan .. floods, idps, zarbazb.. real hero's andâ€¦	other_useful_info
rt @naqui_s: harmony amid despair: a mosque in kashmir gives shelter to hindus displaced by floods. this is what madrassa's preach http://tâ€¦	donations_volunteering
death toll in india, pakistan floods reaches 400 http://t.co/hzbo3msolg	affected_individuals
#motherjone why the kashmir floods have been so deadly http://t.co/mepgca0bou http://t.co/drpdfmpwuv	other_useful_info
#jammu and kashmir poll schedule may be affected due to floods - ndtv http://t.co/pseyfxqc2r	other_useful_info
wrote this last year, still holds true | what's making the floods worse in pakistan? http://t.co/hkmdf3kf7e via @wordpressdotcom	other_useful_info
rt @notanas_: 2 days ago: coas accepts rs100m kpk flood aid. http://t.co/deniafhcqr today: punjab rejects rs100m kpk flood aid. http://t.coâ€¦	donations_volunteering
jammu and kashmir floods: in srinagar, torn between being  brother, nephew and reporter http://t.co/c4j0vrwsgq #kashmirfloods	other_useful_info
rt @thewire: nearly 300 killed in india and pakistan in monsoon floods and landslides  http://t.co/ujjnqugu0b	affected_individuals
every other year we hope we would have better arrangments to handle flood :( every year we fail. #weneverlearn #floodsinpakistan	caution_advice
jobs for mos, wmos, dispensers, lhvs in sindh and punjab for flood. send cv at hrpakistanjobs@gmail.com	other_useful_info
"@maudefroberg: @indianredcross airlifting 750 tents, 2,500 blankets, 1,000 kitchen sets&amp;750 tarps to flood-affected jammu&amp;kashmir	donations_volunteering
#floods #ukfloods - kashmir's famed carpets ruined in $5 bn flood losses - yahoo news uk: yahoo news ukkashmir... http://t.co/vcasnpijd7	other_useful_info
rt @aqpk: pm #nawazsharif did well by visiting #kashmir to oversee flood rescue/relief. but the lecture on democracy was unnecessary.  #pmlâ€¦	other_useful_info
rt @arifalvi: great rt @maria_memon: displaced by floods sikh family rests inside mosque after given shelter 'humans of pakistan' http://t.â€¦	affected_individuals
video: kashmir valley 'submerged after floods' http://t.co/bqy1vvkyxn	other_useful_info
rt @humanityfirstuk: flood response efforts in #pakistan - 327 #medical patients treated in last 2 days. next camps planned this week. httpâ€¦	affected_individuals
residents huddle on rooftops in kashmir flood disaster http://t.co/9a9hg9y2wb	affected_individuals
flood waters submerge swathes of kashmir; 120 dead: flood waters submerge large swathes of kashmir; 120 dead http://t.co/6f0z4qb2ys	affected_individuals
just dispatched medicine consignment for flood effected areas in jammu division,  #kashhmirfloods #kashmirfloodrelief #jkfloodrelief	donations_volunteering
rt @zeshanmalick: pm #nawazsharif addressing a public gathering during his visit to sher shah flood relief camp in multan #punjab http://t.â€¦	other_useful_info
rt @isupportpti: rt @ina2810: displaced by #floods, #sikh family takes shelter in mosque. this is truly #pakistan http://t.co/bdg8xhxmj3	affected_individuals
rt @junaid_junaid1: fracturing harmony among provinces"@jaagalerts: punjab govt rejects rs.100 million offered by kpk govt for flood http:/â€¦	donations_volunteering
rt @jasmeenmanzoor: go nawaz go slogan raised in azadi kashmir ! as pm was addressing flood effected  people	other_useful_info
rt @ptiofficial: pmln govt is responsible for drowning people in floods in punjab, says @ejazchaudhary	other_useful_info
disease threatens as kashmir flood waters turn fetid: srinagar (reuters) - indian emergency workers on monday ...  http://t.co/csalznot3r	caution_advice
congress urges pm modi to declare jammu and kashmir floods a national calamity: leader of opposition in the ra... http://t.co/5s8zmd7yk6	other_useful_info
kashmir city hit by huge flood: much of the main city of indian-administered kashmir, srinagar, is under water... http://t.co/eukbfuvvw3	infrastructure_utilities
#sarkarinaukri tet exam 2014 postponed in flood-hit kashmir http://t.co/ciev5xbjyn #jagranjosh #jobs	other_useful_info
rt @aqpk: #kashmir parts under #indian occupation suffer worst flood in 400yrs bit #india refuses to let in international relief. #shame @uâ€¦	other_useful_info
hafiz saeed, you deplorable human being #pakistan #kashmirfloods   http://t.co/stkpeddayv	not_applicable
#madrid toll from pakistan, india floods rises over 230: i24news                         publishedsept... http://t.co/ypn7l70ino #monaco	affected_individuals
rt @karbalai110: no one will protect a child like a mother. poignant. #floodsinpakistan #floodsinjammukashmir #prayforpakistan http://t.co/â€¦	sympathy_prayers
rt @alzarrarr: #coas visited flood affected areas, met @pakistan_army troops busy in relief activities #pakistanfloods #pakistanarmy http:/â€¦	donations_volunteering
@njblr @shashitharoor he was upset that our pm was worried abt kashmir floods more than wishing sania beti btw not a single paki wished her	other_useful_info
rt @uwt_uk: ummah welfare trust is providing cooked food in flood-hit punjab, #pakistan. http://t.co/zjnut6gpuk http://t.co/uyb1xzcte5	donations_volunteering
youth from unaffected areas helping flood-hit kashmiris: srinagar, sep 17: several youth from unaffected areas... http://t.co/hqtrflf1zk	donations_volunteering
rt @infomumbai: "@dailyexcelsior1: chhattisgarh to extend rs 10 crore relief to flood-hit j&amp;k http://t.co/due0cfjbj3"  #kashmirfloods #kashâ€¦	donations_volunteering
one lakh 30 thousand rescued from flood-ravaged jammu and kashmir: 10 latest developments: with rain having st... http://t.co/9bgxihhr9j	affected_individuals
rt @mediacrooks: im also donating "jantar mantar" &amp; food from "andhra bhawan" for kashmiri flood victims... please applaud.. thanks  https:â€¦	donations_volunteering
worth to read: did india cause the floods and other disasters? as pakistan grapples with the destruction: http://t.co/ct35jzcqgp	other_useful_info
rt @rakulpreet: may god give strength to the families of the kashmir flood victims.. go indian army.. power to u!!	sympathy_prayers
rt @reviewero: as per some kashmiri keyboard jihadis: 1. floods caused because army/hindu pilgrims disturb ecology  2. but rescue is done bâ€¦	caution_advice
12 million hit by pakistan, india floods http://t.co/dcivztjjey	other_useful_info
rt @mohituraina: no one deserves to be in this situation . none .. prayers for kashmir flood victims .	sympathy_prayers
pakistani troops expand rescue in flood-hit areas: pakistani troops expand rescue operation as floods wreak ha... http://t.co/5f0qofrh6r	donations_volunteering
rt @thearynews: india responsible for floods in pakistan, claims siraj http://t.co/r6wqerr1an	other_useful_info
#michigan at least 17 dead as flood rescue boat capsizes in pakistan: at least 17 dead as flood res... http://t.co/vjfcoyj7xn #minnesota	affected_individuals
rt @bilalmahmooduk: mt "@saleemuddinaa: #ahmadiyya muslim youth of pakistan helpng flood victims without any discrimination of faith etc htâ€¦	donations_volunteering
#indianarmy rescues thousands from #kashmir flood disaster â€“ video http://t.co/xfelrmclgf	affected_individuals
jammu and kashmir floods: home ministry control room helpline: anybody seeking assistance pertaining to the fl... http://t.co/6yi90sq5li	caution_advice
jammu and kashmir floods cut-off parvez rasool from the world: rasool's first reflex action was to drag his tw... http://t.co/xbv1n7lc82	infrastructure_utilities
#usaheadlines pakistan, india flood death toll passes 200 http://t.co/tfxorfddux	affected_individuals
rt @ndtv: j&amp;k floods: all officers and staff at the prime minister's office contribute a day's salary for people in the state #kashmirfloods	donations_volunteering
bilateral dissonance: #india's most wanted is also #pakistan's flood relief hero. watch his interview http://t.co/s5bfn9vyhr @praveenswami	other_useful_info
rt @klasrarauf: pungovt claims cmss took 9 helicopter flights2south punjab in1day to monitor floods oh i got it.floods got frightened&amp;now eâ€¦	other_useful_info
kashmir floods: delhi bjp mlas to donate one month's salary for relief fund: new delhi: all the delhi bjp mlas... http://t.co/zh6hh1nq5q	donations_volunteering
rt @anjumkiani: india involved in terror in pak : nawaz gives sarees &amp; mangos indian floods pakistan : nawaz thanks modi. whose side is nawâ€¦	donations_volunteering
rt @mahrukhinayet: immense gratitude to the tremendous tremendous selfless work being done by the army and all rescue operators #kashmirfloâ€¦	donations_volunteering
rt @abpnewstv: flood situation grim in jammu and kashmir, toll climbs to 138  http://t.co/xeoko3qhwf	affected_individuals
rt @delhirious: pl observe "flood health &amp; safety guidelines" by #nhs uk. see/ dwnld album. (5 pics)  http://t.co/yaeqfft0xn #kashmirfloods	caution_advice
http://t.co/dreqyesnvn govt slept on flood alert. kashmir does not figure in central panels latest flood forecast list @sagarikaghose	other_useful_info
here's what we can do to help in the #kashmirfloods http://t.co/1sikixzb3r	other_useful_info
rt @jamilahanan: #un @secgen chief lauds #pakistan flood relief efforts,offers help,again http://t.co/u7y1njfgjw poor suffer. #paskistanfloâ€¦	donations_volunteering
rt @ayazlatifpalijo: pathetic condition of flood affected people in #multan #jhang &amp; other areas of #punjab #saraiki . #sindh threatened. hâ€¦	other_useful_info
ns during monsoon wished heavy rains to disperse dharna. without realizing any preparations for possible flood now punjab has drowned	other_useful_info
bbc news - video: kashmir valley 'submerged after floods': faizal muhammad ali reports from srinagar which has... http://t.co/hqet8u1glx	infrastructure_utilities
rt @sanjali24: shameless pig @arvindkejriwal didnot even condemn kashmir floods, all eyes only on bjp not forming govt in delhi.what a fuckâ€¦	other_useful_info
rt @supportnmforpm: this kind of ppl and their words are more harmful than floods in j&amp;k.  #jammukashmirfloods #kashmirfloods http://t.co/fâ€¦	other_useful_info
@eshbutt @maryamnsharif  aur ye pani hm khushk hone nahn den ge lol #mqm #punjab #pakistanfloods #flood #pti @ptiofficial @shkhrasheed	other_useful_info
rt @one1nationday: @ahmermkhan we are working for punjab floods from pakistan but i need to know an account number where people can donate â€¦	donations_volunteering
the hindumodi announces rs.1000-crore special assistance to flood-hit jammu and ...the hindudeclaring the jammu and kashmir floods as...	donations_volunteering
#army continues #rescue operation in #punjab - #flood #pakistan - #newsinsight http://t.co/erkuo1kug9	not_applicable
friends if you have hike installed in your phone we all know now their is a flood in jammu &amp; kashmir and this a... http://t.co/supe2vhevr	donations_volunteering
rt @radiopakistan: #muzaffargarhvisit pm assures to compensate losses of flood affectees http://t.co/r7ntqh9xvc http://t.co/cj4aaun07l	donations_volunteering
rt @akhtera786: #kashmirfloods  floods continue to cut through new residential areas  situation grim http://t.co/xa1en7cyfk	infrastructure_utilities
j&amp;k floods: india shouldn\'t make it a prestige issue and take un\'s help, says hurriyat http://t.co/xswpllu288 via @ibnlive #kashmirfloods	other_useful_info
(#yeremiito21) flood waters submerge parts of kashmir; 120 dead: flood waters submerge large sw... http://t.co/b4fs8fzot1 (#yeremiito21)	affected_individuals
rt @ibnlive: india will face more jammu &amp; kashmir floods-like calamities in future, warn researchers http://t.co/0no836bb12 #kashmirfloods	caution_advice
#kashmirfloods  the tireless service of a india army battalion &amp; its boats http://t.co/pqvevn81nk #indianarmy #kashmir #kashmirfloodrelief	donations_volunteering
rt @ndtv: j&amp;k floods: rescue workers save over 70 crpf personnel who were stranded on a building in srinagar last night #kashmirfloods	affected_individuals
floods causing mayhem #pakistan, food, water, medicines in short supply in times like this one wishes #india #pakistan had good relations!	donations_volunteering
rt @sona2905: indian army struggling for the safety of every single kashmiri and our msm goes on flood-tourism taking opinion of terroristsâ€¦	other_useful_info
rt @anupamtr: j&amp;k floods: air india declares free travel for trapped tourists #kashmirfloods http://t.co/boroaa4p5a	donations_volunteering
news:  pakistan: pakistan - flood losses and damages map as of 16-9-2014 http://t.co/cvn0rqdkat	other_useful_info
rt @_projectkashmir: lalit grand palace locked its gates to prevent flood victims from entering its premises #kashmirfloods  http://t.co/0aâ€¦	other_useful_info
rt @newindianxpress: #srinagar-leh national highway, connecting flood-hit #kashmir valley with #ladakh region, restored for vehicular traffâ€¦	infrastructure_utilities
rt @bhavatarini25: #kashmirfloods   how much money people of kashmir donated for uttarakhand floods last year?  tell me	donations_volunteering
rt @jamilahanan: this is how flood victims in #pakistan are living now. photo via @syyedziaullah @alkhidmatorg  #pakistanfloods http://t.coâ€¦	affected_individuals
rt @mediacrooks: i am donating "ram lila maidan" for flood refugees from kashmir... please applaud... thanks...   https://t.co/xobty278yy	donations_volunteering
#post - google launches crisis map for flood-affected jammu and kashmir: #map - google has launched an... http://t.co/jnh4wiadiq - #blog	other_useful_info
workers busy in helping the flood affected people are the precious asset: qet altaf hussain bhai  #mqm #pakistan	donations_volunteering
indian, pakistani troops aid flood-stranded people http://t.co/smdvmdrwi9 #boston	donations_volunteering
eight people killed as boat capsizes in multan flood http://t.co/fnur3fpkpg #pakistantoday	affected_individuals
india and google launch a person finder tool for kashmir floods http://t.co/l6el6injyp via @scroll_in	affected_individuals
rt @arvindkejriwal: all aap mlas to donate rs 20 lakh each for kashmir flood relief from their mla funds.	donations_volunteering
donate rs. 10 through @hikeapp for free for kashmir flood relief - help everyone in kashmir who's affected. only... http://t.co/vitzcmfo43	donations_volunteering
soss from stranded people in kashmir: with large parts of srinagar submerged under flood waters, frantic resid... http://t.co/yeeeb7av2p	other_useful_info
high level of flood in chenab and jhelum rivers has reached trimmu headworks in jhang district. #pakistanfloods #capitaltv	other_useful_info
rt @ndtv: j&amp;k floods: people stranded in srinagar's children's hospital evacuated #kashmirfloods	affected_individuals
rt @etribune: (news) pm nawaz visits flood victims in #azadkashmir http://t.co/pvxuzoznfp #pakistan http://t.co/xxohu1ybe0	other_useful_info
over 2.34 lakh rescued from flood-ravaged jammu and kashmir so far: more than 2.34 lakh people have been so fa... http://t.co/tbp0rqvyiv	affected_individuals
rt @ndtv: i assure the people of j&amp;k, we are with them: pm modi on #kashmirfloods. highlights http://t.co/18nmwyupct	sympathy_prayers
rt @imamsuhaibwebb: please pray for people in kashmir. they were hit by a tremendous flood. may allah lift their suffering and bless... httâ€¦	sympathy_prayers
@iyc flood control room nos at j&amp;k house in new delhi 011-24611210 and 24611108 srinagar: 0194-2452138; jammu-0191-2560401 #kashmirfloods	other_useful_info
pakistan floods: dyke breached to save multan city http://t.co/usinzzte3q	other_useful_info
rt @arvindkejriwal: all aap mlas to donate rs 20 lakh each for kashmir flood relief from their mla funds.	donations_volunteering
rt @harinirana: in mumbai &amp; willing to help #kashmirflood victims with material supplies by friday(first aid/non perishable food items/ cloâ€¦	donations_volunteering
floods in india and #pakistan: people stand on the rooftop of their flooded houses caused byâ€¦ http://t.co/ksvjp0tkjh	affected_individuals
my report from #chaprar, the first area to be hit by the monstrous #floods  http://t.co/s1yojdvpnd  #pakistan @salaarsulaman @asiadespatch	other_useful_info
rt @anoopdewan: ajai shukla: #kashmirfloods - #indianarmy gains where media fails. business standard column: http://t.co/dusa7syihp	other_useful_info
rt @klasrarauf: pungovt claims cmss took 9 helicopter flights2south punjab in1day to monitor floods oh i got it.floods got frightened&amp;now eâ€¦	other_useful_info
over four lakh stranded in flood-hit jammu and kashmir even as water levels recede http://t.co/ke356fois6	other_useful_info
flood affected 27,700 people,120 villages in azad kashmir: ndma http://t.co/00g6taxfcs geo news	affected_individuals
chief defends kashmir flood response: the top official in indian-administeredâ€¦ http://t.co/iek00rp0dl top story	other_useful_info
kashmir floods: ignored warnings magnified a disaster waiting to happen: environmentalists say last year's dev... http://t.co/hy34rpsax1	caution_advice
rt @khalidumar33: #pakistan floods: pakistan army's helicopter picked up a man from the centre of the river and daringly saved him. welldonâ€¦	affected_individuals
prime minister narendra modi has reached flood-hit jammu and kashmir to take stock of the situation and take... http://t.co/aupysghwhr	other_useful_info
sindh sink into flood water every year magar kal bhi bhutto zinda tha aaj bhi bhutto zinda hai #pti #nayapakistan	other_useful_info
http://t.co/8e1p5s1vky flood â€˜14: indian administered kashmir s @insubcontinent #insubcontinent #pakistan http://t.co/le0tyo5gaa	other_useful_info
rt @radiopakistan: punjab government will provide rs 20,000 compensation to each flood affected family before eid-ul-azha http://t.co/4t5gmâ€¦	donations_volunteering
police in jammu &amp; kashmir, india, collect bodies floating in worst floods in years via /r/worldnews http://t.co/n9f4eepfev	affected_individuals
kashmir floods: educational institutions reopen in jammu: with rain having stopped and water receding, educati... http://t.co/jlsrnpjf6a	other_useful_info
rt @indiatoday: jammu and kashmir govt was deaf to flood alert http://t.co/uj6bfpiaom http://t.co/31szos4wcc	caution_advice
climate change may have caused kashmir floods: cse - abp news http://t.co/atvyjs7dls  abp news  climate change... http://t.co/yitmel7gtn	other_useful_info
india, pakistan floods: 'worst to come': a huge relief operation is continuing across northern india and into pakistan in the wake of...	donations_volunteering
we're kashmiries...we can give our lives for our #valley and its #people... #savelife #flood #shelter #food	donations_volunteering
@rehamkhan1 @bypunjabnsindh @imran241161 true info abt flood https://t.co/ilww89tdsj	other_useful_info
rt @sankarshant: so assuring to hear narendramodi @pmoindia on j&amp;k flood calamity, and extend helping hand to similarly ravaged pakistan. #â€¦	donations_volunteering
#kashmirfloods almighty allah forgive us now. we bow to forgive us. it is getting worse due turning flood channels into driange systems.	sympathy_prayers
rt @ihhen: ihh will establish relief camps for the flood victims in sialkot, narowal, jhang and muzaffargarh. #pakistanfloods http://t.co/qâ€¦	other_useful_info
